qid,n_statements,n_sitelinks
Q5675384,11,5
Q5676461,12,8
Q5676469,9,4
Q56777728,4,3
Q5681043,18,14
Q56811493,4,1
Q5681477,4,5
Q56824813,11,0
Q5683633,7,1
Q568498,36,16
Q5686971,2,1
Q568768,24,19
Q568935,26,12
Q56928254,7,1
Q56936702,6,0
Q56953372,4,0
Q5696179,5,1
Q5699846,9,4
Q5701388,3,1
Q57027573,4,0
Q5704171,9,2
Q5704272,5,3
Q570434,51,32
Q57064607,4,0
Q5708021,8,2
Q5710720,3,3
Q5712875,1,4
Q5712975,6,3
Q571302,4,2
Q5713124,6,1
Q5714073,3,7
Q57150521,21,0
Q5715488,4,2
Q57158071,3,0
Q57158101,3,1
Q5716290,5,1
Q5717048,4,2
Q57170754,7,1
Q571948,4,6
Q571969,51,26
Q57208772,8,0
Q57208774,4,0
Q5721807,9,2
Q572212,13,7
Q5723319,13,9
Q572381,57,8
Q57245646,6,0
Q57251578,4,0
Q57253230,5,0
Q57253725,5,0
Q57260690,5,0
Q57305416,5,0
Q57305738,5,0
Q57306291,5,0
Q57306355,2,0
Q5732579,17,6
Q57329994,23,0
Q57331818,26,0
Q5733665,15,6
Q5733718,7,1
Q57338191,4,0
Q5734880,9,1
Q5738168,9,3
Q57384036,6,0
Q57384730,7,1
Q57385095,6,0
Q57385922,9,0
Q57385945,2,0
Q57386795,4,0
Q57387435,5,0
Q57391922,6,0
Q5739793,5,1
Q5741517,8,4
Q5741650,4,2
Q5741709,7,7
Q57419143,3,0
Q57419146,5,1
Q57419147,4,0
Q57419148,3,0
Q57423967,9,0
Q57424690,10,3
Q5742616,3,2
Q57426646,10,0
Q5743591,13,4
Q57436428,5,0
Q57437809,3,0
Q57438498,2,0
Q57438557,10,1
Q57442525,6,0
Q57444670,4,0
Q57444672,6,0
Q57446991,15,8
Q574812,20,15
Q574825,12,6
Q574828,10,3
Q57519954,8,1
Q57521382,4,0
Q57522269,4,0
Q575250,12,11
Q575252,17,12
Q5752987,7,10
Q575455,16,13
Q575456,13,11
Q57558535,4,0
Q575798,7,2
Q5760690,2,3
Q576170,28,31
Q576173,11,4
Q576282,9,10
Q576388,33,22
Q5763912,1,3
Q576415,10,7
Q5764705,3,4
Q5765670,2,1
Q57664154,5,1
Q5767284,4,2
Q5768990,5,1
Q576917,35,13
Q577245,26,19
Q5772653,4,4
Q5772732,6,4
Q577552,42,29
Q578079,18,7
Q57831375,6,0
Q578378,19,21
Q57843568,6,0
Q57844325,7,0
Q578888,22,19
Q5789978,9,1
Q579000,17,21
Q57908759,8,0
Q57911514,8,1
Q579263,22,9
Q579532,7,2
Q5795983,2,1
Q5796484,7,1
Q5796486,11,10
Q5796492,8,7
Q579949,24,19
Q5799614,7,2
Q580014,27,21
Q5802061,3,2
Q58023450,12,0
Q58024617,7,0
Q5802714,4,1
Q5802780,4,1
Q58031953,6,0
Q58032732,6,0
Q58047285,3,2
Q58049962,5,0
Q58049965,5,0
Q5805573,6,4
Q5805725,5,1
Q5805745,7,1
Q580706,31,12
Q580862,41,27
Q5813592,7,1
Q5814379,11,2
Q5815153,5,1
Q581668,26,17
Q5817064,9,3
Q581743,11,8
Q581764,48,19
Q581825,4,1
Q581853,12,8
Q581858,12,2
Q58196900,11,1
Q58197643,3,1
Q5820385,10,2
Q582141,12,8
Q5829322,6,1
Q58299980,6,4
Q58316646,4,0
Q58316648,7,0
Q58318702,10,1
Q58324367,7,0
Q58328913,1,5
Q583552,16,2
Q583563,8,1
Q5837293,10,2
Q58373870,4,0
Q583860,24,11
Q583932,4,0
Q58399705,3,0
Q58417709,3,0
Q58417710,7,0
Q58417712,5,0
Q58419113,6,0
Q58423359,4,0
Q58424247,5,0
Q58426619,5,0
Q58427016,10,0
Q584492,35,21
Q58457360,4,0
Q58457726,4,0
Q58461838,5,0
Q58461839,4,1
Q58461840,7,0
Q58488915,4,0
Q58494141,10,0
Q5849951,6,1
Q5852253,9,2
Q5855264,15,1
Q5858030,9,1
Q586088,13,9
Q58619665,5,0
Q58619667,7,0
Q5862011,7,2
Q5862013,10,6
Q58639539,10,5
Q58642091,6,0
Q5864469,5,1
Q58646537,18,16
Q586829,29,15
Q58693793,9,1
Q586974,46,16
Q5869762,3,1
Q5869976,11,6
Q58700935,5,0
Q5873881,7,2
Q5873968,10,4
Q587621,42,15
Q58817553,4,0
Q58820711,4,0
Q58820788,3,0
Q58820790,3,1
Q58821297,6,0
Q58822335,4,0
Q58836969,6,0
Q58837212,7,3
Q58838290,10,5
Q58840962,8,4
Q58842469,8,0
Q588467,27,12
Q58850277,3,0
Q58850280,5,0
Q58852759,7,1
Q58852761,4,0
Q58852762,5,0
Q58852764,8,0
Q58855040,6,0
Q58893034,7,0
Q58893036,6,0
Q5891490,26,7
Q58915243,6,0
Q58918959,9,0
Q58919087,5,0
Q58919091,8,0
Q58919198,6,1
Q58919914,4,0
Q5894803,8,1
Q5896560,7,4
Q589734,8,11
Q5898457,5,1
Q5898700,4,1
Q5900795,11,1
Q59012634,7,0
Q590467,80,69
Q591089,52,31
Q5915468,2,1
Q59158396,5,0
Q59158519,3,0
Q59162056,4,0
Q59162616,8,2
Q5916282,3,1
Q591842,22,19
Q59184674,5,0
Q59191007,3,0
Q59199404,5,0
Q59200471,8,0
Q59209800,7,1
Q59210372,6,0
Q59210373,3,2
Q59211515,6,0
Q59215634,4,0
Q59217607,4,0
Q59217844,3,0
Q59218004,4,0
Q59218325,5,0
Q59219061,4,0
Q59221658,5,0
Q59221715,5,0
Q5923190,6,1
Q592348,13,18
Q5923699,2,2
Q59238305,12,1
Q59241276,7,0
Q59242049,5,0
Q59315179,3,0
Q594163,13,19
Q59436273,9,3
Q594441,50,20
Q5948622,3,5
Q59511500,4,1
Q5951423,3,5
Q59521405,4,1
Q59533019,4,0
Q59534018,8,0
Q59538003,7,1
Q59538199,7,0
Q5953924,3,1
Q59551326,7,1
Q5955770,8,1
Q5957956,2,2
Q5958467,9,5
Q59585770,5,0
Q595876,16,15
Q5959,202,70
Q59590746,4,0
Q59590828,8,0
Q59616973,6,0
Q59617288,7,2
Q5961731,14,11
Q59618605,9,0
Q59661163,6,0
Q596672,5,2
Q59693294,5,0
Q5969992,7,4
Q59709208,2,3
Q5973878,4,1
Q5973964,5,1
Q5973969,6,5
Q59741444,8,1
Q59744206,5,0
Q59746195,6,0
Q5974703,3,1
Q5974711,7,3
Q5976530,2,1
Q5976691,14,3
Q59771395,8,1
Q59771445,3,1
Q59771485,6,0
Q59772009,6,0
Q59772172,6,0
Q59772192,6,1
Q59772641,7,0
Q59772816,4,0
Q59772819,5,0
Q59773036,5,0
Q59773387,9,5
Q59773489,4,0
Q59775048,5,0
Q59780202,4,0
Q59780247,5,0
Q59780284,4,0
Q59780666,4,0
Q5980683,5,2
Q5980697,13,7
Q598225,22,6
Q598254,19,7
Q598321,4,2
Q5983392,4,2
Q598373,20,29
Q59877633,6,0
Q5987807,2,2
Q5988537,3,1
Q5988689,9,1
Q5989172,4,1
Q5990302,3,1
Q59934962,5,0
Q5994248,14,1
Q599475,7,16
Q599482,23,32
Q599489,16,21
Q599513,13,4
Q5995665,3,1
Q5996329,9,1
Q5996349,16,0
Q5996354,23,5
Q5996356,8,6
Q5996838,4,1
Q5997589,3,1
Q5998276,2,1
Q5998983,13,3
Q60024517,3,1
Q60032550,6,0
Q60040662,23,1
Q60050164,6,0
Q60050165,4,0
Q60051200,5,6
Q6008518,7,1
Q6009309,3,2
Q6009377,7,1
Q6010220,7,2
Q6012680,7,4
Q6013022,3,1
Q601385,14,12
Q60168543,1,1
Q6016931,2,1
Q60172164,4,0
Q60172446,8,1
Q60173545,4,0
Q60173847,4,0
Q60173910,5,0
Q60180121,6,0
Q60180871,4,1
Q60181015,4,0
Q60181410,6,0
Q60181962,5,0
Q60181989,8,0
Q60185226,4,0
Q60185814,3,0
Q60186769,8,0
Q60193693,6,0
Q60193716,5,0
Q60194233,5,0
Q6019601,5,1
Q60197377,8,0
Q60197438,3,1
Q60197439,3,0
Q60198212,3,0
Q60198436,5,0
Q60199020,5,0
Q60199515,4,0
Q60199516,4,0
Q60219404,7,0
Q60219445,5,0
Q60219568,9,1
Q60221584,8,0
Q602258,32,28
Q60228179,6,0
Q60250593,6,0
Q60297640,5,0
Q60300038,5,0
Q60300050,4,0
Q60312950,9,2
Q60314512,7,0
Q60316633,6,1
Q60318682,4,0
Q60320570,7,0
Q60322624,4,0
Q60323431,5,0
Q60323992,5,0
Q603361,43,16
Q603537,11,8
Q6035819,10,5
Q603759,8,9
Q6038851,20,10
Q6039232,5,1
Q603937,11,17
Q6043047,2,1
Q60430729,9,6
Q604407,6,13
Q604426,15,9
Q60448477,4,0
Q60448627,6,0
Q60449765,7,0
Q60449869,7,0
Q60458339,9,1
Q60464709,5,0
Q60467111,7,0
Q604672,11,11
Q60484581,4,0
Q60485312,4,0
Q60486876,11,2
Q6048794,7,2
Q60506600,13,0
Q60506992,8,0
Q6050752,6,1
Q60541162,7,3
Q60541213,9,1
Q60541249,7,0
Q60541302,4,0
Q60541477,7,1
Q60541525,7,1
Q60541627,9,0
Q60541681,7,0
Q60541839,7,0
Q60542128,7,0
Q60542184,8,1
Q60542226,7,0
Q60542396,9,2
Q60542508,9,0
Q60542743,9,0
Q60543084,9,0
Q60543242,9,1
Q60543538,9,0
Q60544229,7,0
Q60544275,8,0
Q60544634,7,0
Q60544796,7,1
Q60544892,6,0
Q60544950,7,0
Q60560721,5,0
Q605694,4,7
Q605797,19,16
Q60584178,4,0
Q60585399,4,0
Q60585538,6,0
Q60586388,4,0
Q60588819,5,0
Q60589120,7,0
Q60589121,9,0
Q60589123,5,0
Q60598104,4,0
Q60602672,6,0
Q60602776,8,0
Q60606855,3,1
Q6061704,2,1
Q60617705,7,0
Q60617711,8,0
Q60617859,10,0
Q60617860,7,0
Q60617861,4,0
Q60617862,5,0
Q60617943,4,0
Q60619064,4,0
Q60619241,5,0
Q60633511,6,0
Q60633578,5,0
Q60633635,7,0
Q60635878,14,6
Q60637534,5,1
Q606409,23,8
Q606422,41,32
Q60649035,10,0
Q60649168,8,0
Q60649443,9,0
Q60649468,4,1
Q6065114,5,2
Q6065197,2,2
Q60669035,4,0
Q60669292,10,6
Q60669463,4,0
Q606722,30,14
Q60677560,7,0
Q60677604,6,1
Q6068331,3,6
Q60686327,6,0
Q60690763,6,2
Q60691163,6,1
Q60691481,9,0
Q60695620,6,1
Q60695663,6,0
Q6070881,12,6
Q6070954,11,3
Q607170,23,26
Q6072420,6,1
Q6072423,9,8
Q6072426,11,9
Q60724994,2,1
Q60727596,7,0
Q60727598,4,0
Q60727605,7,0
Q60728397,7,0
Q60742119,4,1
Q60749376,4,3
Q60774,9,4
Q60774733,7,0
Q60776872,5,0
Q60776877,7,0
Q60777068,9,5
Q60777424,6,0
Q60785439,2,1
Q60785440,1,1
Q60785441,2,1
Q60785932,3,1
Q60790894,5,1
Q60791952,10,5
Q60792960,7,2
Q60794144,6,3
Q60795365,3,2
Q60795684,4,4
Q6081792,11,8
Q6081853,20,12
Q6081867,13,3
Q60822360,5,0
Q60822366,5,0
Q60837251,4,1
Q608493,4,5
Q60849440,3,4
Q60849902,5,1
Q608800,29,16
Q60894217,5,0
Q608951,10,12
Q6090707,20,10
Q609212,2,5
Q60957766,6,0
Q60957926,7,0
Q60958660,9,5
Q609650,25,22
Q60970953,2,3
Q60994401,8,3
Q6101209,3,1
Q6101211,3,2
Q61014715,5,0
Q61014736,7,0
Q61014868,6,0
Q61018416,5,0
Q610197,9,11
Q61021279,7,0
Q61023110,5,0
Q61023560,8,0
Q61030727,7,0
Q61043833,5,0
Q61045445,9,0
Q61046075,7,0
Q61046076,9,0
Q61046103,5,0
Q61046105,13,0
Q61046106,5,0
Q61046329,8,1
Q61049896,5,0
Q61050357,6,2
Q61050396,4,0
Q61060088,10,1
Q6106806,17,8
Q610692,7,1
Q61069785,8,1
Q61094812,8,1
Q61099022,13,2
Q61099062,25,2
Q61100018,9,2
Q61103515,3,1
Q611124,25,34
Q61121588,4,1
Q611287,18,6
Q611509,10,4
Q61160018,5,0
Q611638,31,7
Q6116658,7,3
Q6119921,8,3
Q6121239,1,1
Q612156,8,15
Q6121957,4,1
Q6122020,4,1
Q612245,58,4
Q61241198,6,0
Q6127388,6,4
Q612763,6,5
Q6127924,11,3
Q6133464,11,3
Q6135432,4,1
Q6135433,3,1
Q61394480,2,2
Q61394916,2,2
Q61396328,2,2
Q61396333,2,2
Q61397829,2,1
Q61400917,2,2
Q61400996,2,2
Q61401039,2,2
Q61401087,3,2
Q6140567,8,5
Q61415463,4,0
Q6143010,45,13
Q6143765,3,7
Q6144349,12,4
Q6145528,18,4
Q6146632,14,4
Q6146729,14,4
Q6146806,12,4
Q6146865,14,5
Q6146880,15,4
Q6146958,14,4
Q6146996,17,4
Q6147041,14,4
Q6147542,21,3
Q6147558,17,9
Q6147695,2,3
Q6151128,15,4
Q6151157,16,4
Q6151172,13,4
Q615201,23,24
Q6154569,4,1
Q6157241,5,1
Q6158605,5,1
Q615912,21,26
Q6163861,30,14
Q6165206,2,1
Q61673683,4,0
Q61678017,6,0
Q61678185,6,0
Q616782,20,29
Q61713567,5,0
Q617160,9,6
Q61721870,4,0
Q6174374,6,2
Q61749450,5,0
Q61749451,5,0
Q61749452,7,0
Q61750312,7,2
Q6176476,9,4
Q6176504,7,3
Q617753,26,30
Q618175,11,12
Q61830228,7,0
Q61830233,7,0
Q6184,21,8
Q618434,10,11
Q61856582,14,0
Q618583,20,5
Q618599,14,6
Q61862484,4,0
Q61863067,10,0
Q618662,17,15
Q618664,6,1
Q61876033,5,0
Q6188057,8,6
Q619005,22,9
Q61905668,3,0
Q619170,9,1
Q619187,9,7
Q619395,49,11
Q619397,29,14
Q619488,16,13
Q6197,296,164
Q6205645,2,1
Q62058295,3,0
Q62058483,4,0
Q62059927,2,5
Q62068892,11,1
Q62083664,5,1
Q62085865,4,1
Q62086015,16,1
Q62087592,4,0
Q62087600,5,0
Q62088620,9,0
Q62091709,13,1
Q62096893,7,0
Q62098485,10,1
Q62108642,5,0
Q62109015,5,1
Q62113179,11,2
Q621137,39,14
Q62124325,6,0
Q62132565,9,0
Q62132619,5,0
Q62132754,5,0
Q622129,19,2
Q622258,42,7
Q622504,47,37
Q622749,8,5
Q622809,46,36
Q62344029,5,0
Q62344048,10,0
Q62344101,4,0
Q62344173,3,0
Q62478710,3,1
Q625051,12,10
Q625388,4,1
Q62570233,4,1
Q62577124,13,1
Q62601211,4,1
Q62605727,14,1
Q62611026,2,0
Q62667432,14,2
Q626770,6,15
Q6270818,4,3
Q6288502,5,0
Q62966338,11,1
Q6296873,1,5
Q62994710,12,1
Q6302061,8,5
Q63104642,19,0
Q63104647,24,0
Q63104652,21,0
Q63104654,23,1
Q63115165,12,1
Q6314209,4,3
Q63223565,4,1
Q63226168,8,1
Q63246636,5,1
Q632540,15,12
Q632580,5,2
Q632585,11,8
Q632587,12,7
Q632592,17,23
Q632595,20,14
Q633041,9,12
Q633112,27,15
Q633120,32,18
Q633719,35,5
Q6338335,6,5
Q63384685,5,11
Q63389,45,18
Q63390426,18,2
Q63413025,9,2
Q634206,28,8
Q63433745,6,0
Q634361,8,7
Q6346946,7,4
Q634696,16,12
Q634791,24,9
Q634860,10,4
Q63489064,10,2
Q63489571,7,2
Q635,251,165
Q6352100,14,7
Q6352781,3,0
Q63533722,8,1
Q635589,9,5
Q63567925,5,8
Q6357743,12,8
Q6357760,9,6
Q6358480,4,1
Q63614790,8,2
Q63615374,7,1
Q63615609,7,1
Q636434,26,22
Q63646517,5,1
Q63677265,4,1
Q636796,28,18
Q6370501,2,2
Q637205,29,16
Q6374914,19,13
Q637803,2,5
Q6379382,4,7
Q637955,42,32
Q638008,14,9
Q63801276,4,1
Q6380689,5,5
Q638091,18,12
Q638631,21,11
Q638676,26,18
Q63892234,3,1
Q6389488,21,10
Q638979,15,13
Q6394870,6,11
Q6395656,8,1
Q639755,7,5
Q64002918,6,1
Q6401714,4,1
Q64073707,9,1
Q641051,86,17
Q641065,43,27
Q6411328,6,1
Q6411764,7,1
Q6418838,3,4
Q6419503,4,3
Q641993,15,6
Q6422835,24,5
Q6433896,2,3
Q643495,4,1
Q643501,4,1
Q643503,8,2
Q643504,45,33
Q643509,18,4
Q6435729,3,1
Q643575,10,2
Q643645,20,8
Q6436807,2,4
Q643829,14,9
Q644030,15,14
Q6440788,3,3
Q644101,21,8
Q644110,20,5
Q6442212,3,2
Q644285,8,3
Q644374,11,6
Q644385,18,16
Q644604,25,26
Q644921,36,36
Q6449245,5,3
Q6449987,17,4
Q64517943,3,4
Q64518541,4,2
Q6452332,4,1
Q6454823,37,13
Q6454825,33,9
Q64581998,19,1
Q646095,21,12
Q6466840,6,4
Q646733,13,8
Q64708656,1,3
Q647400,18,7
Q64748947,3,0
Q647496,17,19
Q64759804,6,1
Q6480114,11,2
Q648189,23,9
Q6482654,4,4
Q6485329,32,20
Q6485340,16,1
Q64853894,17,0
Q64853920,16,0
Q64854646,19,1
Q64854654,16,0
Q6487935,7,1
Q6489268,10,2
Q64918237,2,1
Q649364,20,9
Q649476,25,18
Q6495913,18,30
Q649624,42,30
Q649629,2,5
Q6496572,11,2
Q65048268,5,0
Q650502,33,7
Q65052152,1,9
Q65052982,6,0
Q65053880,7,0
Q65061769,5,4
Q65061857,6,1
Q65062028,2,0
Q65063892,2,1
Q65078400,6,3
Q65078656,5,2
Q65079958,7,2
Q650813,21,12
Q650821,11,16
Q65084385,4,1
Q65084395,4,2
Q65084864,4,1
Q65084910,4,1
Q65087714,8,4
Q65087722,5,1
Q65087954,4,4
Q65088509,3,4
Q65088983,3,2
Q65117306,6,1
Q65118729,5,2
Q65120973,3,2
Q65121579,7,3
Q65124873,7,1
Q65130629,4,1
Q6515841,4,2
Q65160865,3,1
Q6519945,6,2
Q6520034,5,3
Q6520484,12,4
Q652127,31,16
Q652220,10,4
Q65227397,5,1
Q65227400,6,1
Q65229054,2,1
Q65233549,4,1
Q65238073,8,2
Q65238604,9,2
Q65243860,5,1
Q65243886,6,1
Q65243924,5,1
Q65244032,6,1
Q65244042,5,1
Q65244056,6,1
Q65244174,5,2
Q65244220,5,2
Q65246885,5,2
Q65260779,3,1
Q652732,3,6
Q65285489,2,1
Q65286833,6,1
Q65286890,7,1
Q65289036,3,3
Q65312930,2,1
Q653212,14,6
Q65327618,2,1
Q6533233,6,3
Q6534216,4,1
Q6539220,13,8
Q653970,6,2
Q654037,10,4
Q654257,14,21
Q654348,29,13
Q6543844,2,2
Q654938,15,11
Q655010,13,7
Q655095,11,2
Q655184,11,12
Q6553515,7,12
Q655511,10,11
Q655566,58,35
Q655711,40,12
Q655730,21,10
Q65581250,4,0
Q65598508,2,2
Q656021,21,18
Q656527,37,16
Q6566594,2,1
Q656881,72,44
Q656887,29,33
Q656891,35,18
Q657036,19,9
Q657163,16,9
Q657174,26,37
Q657368,44,14
Q657562,20,23
Q6576290,3,2
Q657809,21,8
Q6579359,11,12
Q657941,91,18
Q6581544,3,1
Q6583016,2,1
Q6583052,2,3
Q658411,21,3
Q658523,40,41
Q6588106,3,3
Q658973,22,6
Q65907828,11,0
Q659177,17,8
Q65929700,3,1
Q659464,15,9
Q65953115,11,1
Q65967892,9,1
Q65969251,10,1
Q65982836,4,1
Q65982841,15,1
Q65982843,9,1
Q659834,19,5
Q65998275,10,4
Q660031,8,5
Q660112,23,10
Q660196,23,17
Q661915,28,12
Q662129,11,6
Q662209,25,21
Q662267,23,23
Q662582,44,16
Q662614,25,10
Q662621,21,13
Q662631,25,8
Q66361362,12,2
Q66362589,1,0
Q663766,15,5
Q663792,19,27
Q66421127,10,1
Q664229,29,11
Q66423616,12,2
Q664601,21,5
Q66488848,7,0
Q665053,20,6
Q6660885,4,1
Q666152,24,22
Q666202,26,18
Q666302,29,12
Q666408,17,16
Q666507,24,19
Q666525,31,20
Q666605,27,18
Q666607,15,1
Q666623,17,4
Q666652,20,11
Q66667613,11,1
Q666740,23,14
Q6668972,33,5
Q666947,9,3
Q667189,14,4
Q66722412,11,1
Q66722413,10,2
Q6673483,15,5
Q667385,20,5
Q6674,75,118
Q6674175,15,8
Q667574,12,5
Q6676329,9,1
Q66794167,10,1
Q66794188,13,1
Q668054,25,23
Q66809752,9,2
Q6681841,4,6
Q66827979,5,1
Q6683355,8,9
Q668438,6,3
Q668626,28,6
Q669044,33,10
Q66908125,10,1
Q669495,8,5
Q6695165,15,10
Q6695865,21,9
Q669635,13,5
Q6697469,23,11
Q6697482,16,8
Q6697484,9,3
Q6697552,9,1
Q6697557,14,2
Q6697567,25,9
Q6697574,39,5
Q6697579,15,3
Q6697582,23,4
Q6697596,24,2
Q6697618,20,10
Q6697631,20,7
Q669830,19,10
Q6699808,7,5
Q670137,18,11
Q670317,44,13
Q6707122,5,1
Q670818,21,7
Q67147566,19,2
Q67174080,7,2
Q67203224,1,1
Q672221,17,3
Q6722244,3,4
Q672403,42,14
Q672564,22,10
Q6728840,2,6
Q6730365,2,2
Q673210,18,9
Q673282,22,11
Q6733811,2,2
Q6734017,1,5
Q673432,24,16
Q673460,20,12
Q673530,12,5
Q673550,34,21
Q6737197,3,7
Q6741329,2,1
Q67430545,6,1
Q674319,42,27
Q67444348,3,6
Q67457815,10,1
Q6749033,1,1
Q6751594,3,2
Q675161,20,12
Q6753238,2,2
Q67558278,11,1
Q675699,32,36
Q675710,22,12
Q6757993,19,4
Q6758105,23,5
Q6758133,14,6
Q6758149,12,5
Q6758221,20,11
Q6758263,15,5
Q6762087,5,2
Q67629736,12,1
Q676485,32,18
Q677032,19,12
Q6772476,5,2
Q677278,5,5
Q677900,18,5
Q677968,19,14
Q6781036,11,2
Q67821815,13,1
Q678333,50,18
Q678659,18,13
Q6787981,4,4
Q6791855,7,1
Q6792027,2,2
Q6792364,4,1
Q6792366,4,1
Q6792368,4,1
Q679716,16,18
Q6799560,2,6
Q680383,11,4
Q6807212,2,2
Q6808829,4,6
Q6809117,11,7
Q6811429,20,4
Q6812505,10,3
Q681352,10,7
Q681450,15,6
Q6816415,4,1
Q6816417,10,10
Q6817243,20,15
Q6817962,3,2
Q681811,15,7
Q6821146,4,4
Q6821184,7,4
Q682282,17,8
Q682332,11,9
Q6824433,6,1
Q6824803,9,6
Q682560,11,7
Q6825689,11,4
Q682680,28,17
Q68306831,6,1
Q6831282,12,6
Q683283,16,5
Q683510,18,8
Q683564,12,6
Q683671,19,13
Q683935,13,6
Q683954,11,9
Q684275,27,9
Q684590,10,8
Q684792,17,5
Q6850942,6,13
Q685243,24,25
Q6852538,19,2
Q6852702,20,3
Q6852951,32,5
Q6860097,13,5
Q686157,96,16
Q687206,14,12
Q6881693,11,4
Q68817614,4,1
Q6885930,5,2
Q6885941,11,5
Q68880,118,75
Q688884,48,13
Q6896910,7,2
Q6900291,17,9
Q69025721,4,1
Q690388,18,21
Q690613,20,19
Q691548,17,13
Q6917386,15,15
Q6918347,5,1
Q6933700,3,1
Q6935216,4,1
Q6944440,18,5
Q6947472,3,2
Q6948683,7,2
Q6949042,6,1
Q6951225,3,3
Q69531537,11,1
Q69543412,13,6
Q695534,54,13
Q69559930,4,1
Q6959453,6,7
Q696082,2,4
Q6962731,4,3
Q6963231,11,3
Q696330,13,8
Q6965339,2,7
Q6972360,12,9
Q6973805,4,1
Q69772036,4,1
Q697942,32,22
Q6980269,6,2
Q698314,56,21
Q6983990,3,1
Q6994910,8,4
Q699876,9,15
Q699886,14,10
Q7002147,24,6
Q70075276,4,0
Q70076419,3,0
Q70076904,3,0
Q7008475,2,1
Q70090845,2,1
Q700988,18,6
Q701037,44,19
Q701276,21,16
Q701379,28,17
Q70202815,3,0
Q70202866,7,5
Q70203553,2,0
Q702084,14,16
Q70213317,12,1
Q70213326,4,1
Q702571,12,16
Q70274674,8,9
Q702937,12,10
Q702942,9,9
Q7031085,18,3
Q703580,31,19
Q703688,22,17
Q7037811,4,3
Q7037813,9,4
Q7039129,5,10
Q704362,44,17
Q704673,22,17
Q704842,45,21
Q704966,9,5
Q704969,7,3
Q705117,32,17
Q705372,34,15
Q705383,31,15
Q705411,31,18
Q705416,37,20
Q705425,54,17
Q705429,21,17
Q70594402,12,1
Q70594425,16,1
Q705950,100,23
Q7060011,3,2
Q706009,12,8
Q706019,10,4
Q706206,22,15
Q706213,31,15
Q70623217,10,1
Q706244,42,19
Q706319,48,24
Q706540,20,13
Q7067741,5,4
Q706804,22,12
Q706862,8,1
Q7068814,4,4
Q7068925,4,3
Q706927,26,9
Q7069865,14,11
Q707097,17,6
Q70710441,10,1
Q7082920,3,9
Q708570,52,19
Q7086334,3,2
Q7086465,3,1
Q7086785,5,5
Q708722,58,21
Q70899,203,134
Q709209,38,28
Q709251,30,18
Q709305,56,16
Q709628,71,19
Q709811,44,17
Q70983823,4,1
Q7098688,11,7
Q7099191,2,3
Q709941,33,8
Q709993,12,8
Q710032,40,11
Q7102883,13,9
Q7103874,3,8
Q710489,41,15
Q710717,35,16
Q710877,78,21
Q710902,15,8
Q7110065,6,3
Q711356,27,8
Q71158514,10,1
Q71158539,4,1
Q711586,25,8
Q711657,33,9
Q711766,21,8
Q712102,16,9
Q7121831,8,5
Q712195,43,17
Q712297,25,15
Q712305,14,9
Q712312,9,8
Q712316,12,11
Q712348,16,10
Q7123883,9,12
Q7124087,9,1
Q7124088,9,3
Q7124089,6,2
Q7124090,9,9
Q7126003,2,5
Q712981,25,14
Q7130455,6,4
Q7131045,8,6
Q7131663,5,3
Q713257,29,17
Q713394,39,19
Q7134950,21,8
Q713525,15,20
Q7137015,6,1
Q713924,24,13
Q7139775,7,4
Q714856,45,22
Q7148593,7,7
Q715162,43,38
Q71527040,11,1
Q715480,33,18
Q715494,38,12
Q71551329,11,1
Q715547,19,13
Q7155922,6,5
Q715705,5,19
Q715707,15,16
Q716075,37,24
Q716151,21,9
Q7161527,2,2
Q716394,23,11
Q716693,22,10
Q716698,16,9
Q716708,21,9
Q716713,22,12
Q716720,20,13
Q716731,22,10
Q716736,23,8
Q7168865,4,2
Q7169610,5,2
Q7170,246,81
Q71715381,3,0
Q717383,28,12
Q717467,9,8
Q717497,24,11
Q7179974,12,5
Q718024,39,12
Q718037,6,2
Q718104,12,12
Q718142,30,5
Q7181473,6,3
Q7181590,9,4
Q718165,45,15
Q718185,29,5
Q718460,13,11
Q718552,74,7
Q718560,26,10
Q718580,12,19
Q7186128,10,5
Q7186282,11,4
Q7186285,6,2
Q7188180,7,2
Q7188352,11,4
Q718930,14,8
Q7189429,6,1
Q718990,23,11
Q719001,20,12
Q7195037,5,3
Q7196349,4,4
Q7198,322,190
Q7200186,5,4
Q7200984,20,4
Q720358,27,12
Q720378,23,36
Q720516,20,11
Q7205654,5,1
Q72058146,5,1
Q720798,28,13
Q720840,35,16
Q720855,57,19
Q720859,32,17
Q720863,23,15
Q72088071,12,2
Q72088090,7,2
Q72088108,12,1
Q721170,31,15
Q7212224,21,7
Q7216247,16,9
Q721783,20,7
Q721788,62,19
Q721836,19,10
Q721859,20,9
Q721898,42,14
Q721938,18,5
Q721942,28,6
Q72211,18,13
Q7223702,3,0
Q7224581,11,3
Q7225,133,72
Q7226176,7,4
Q7226237,8,3
Q7226266,6,9
Q7226295,6,2
Q7226528,6,3
Q7226532,7,2
Q722683,98,17
Q7226995,4,2
Q7227,45,32
Q7228,21,25
Q7228335,5,2
Q722935,39,15
Q7230,44,33
Q7232,56,30
Q723230,44,18
Q7234,47,28
Q7234050,29,3
Q723438,45,16
Q7234624,29,9
Q723477,22,12
Q723481,29,13
Q723485,31,9
Q72356821,13,2
Q7237,33,32
Q7238927,6,2
Q724327,11,11
Q7244,32,30
Q724476,27,25
Q724689,23,19
