qid;property;rank;snaktype;value_raw;value_year;value_label;value_desc;qid_label;qid_desc
Q1405;P8826;normal;value;H0012795;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P3448;normal;value;Q707738;;Lucius Marcius Philippus;Roman consul in 56 BC;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9000;normal;value;augustus;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P8980;normal;value;000135160;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9037;normal;value;92f18b2a-35bb-4817-b54d-5e6256e3fe16;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P7444;normal;value;4402;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P8947;normal;value;81381;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P8814;normal;value;10848594-n;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9106;normal;value;979;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1711;normal;value;57074;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P4808;normal;value;augustus;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P6821;normal;value;alvin-person:25738;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9179;normal;value;19050;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9164;normal;value;10986;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9164;normal;value;7897;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P4342;preferred;value;Augustus_-_første_romerske_keiser;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P4342;normal;value;Octavian;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P3987;normal;value;625431;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P3987;normal;value;425322;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P8168;normal;value;Q166039;;serendipity;"a ""fortunate happenstance"" or ""pleasant surprise""";Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P6379;normal;value;Q182955;;Vatican Museums;museums of the Vatican City;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P7763;normal;value;Q71887839;;copyrights on works have expired;copyrights of works published during the lifetime of the author have expired;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P8849;normal;value;26545765;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P7666;normal;value;augustas;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P410;normal;value;Q725434;;imperator;military rank and award title in ancient Rome;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P511;normal;value;Q725434;;imperator;military rank and award title in ancient Rome;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P8822;normal;value;Q5283988;;Divi Filius;"Latin phrase meaning ""son of a god""";Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P8822;normal;value;Q1231627;;Divus;epithet of ancient Roman men who were deified;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1035;normal;value;Q928994;;Pater Patriae;"Latin honorific meaning ""Father of the Country""";Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9407;normal;value;8190;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9653;normal;value;535;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9536;normal;value;5bfd25053e91fc9781005766;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9536;normal;value;5a1d4d054ab9d081344d08e9;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9536;normal;value;5a1d4d054ab9d081344cdf93;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1695;normal;value;a0000001178432;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9756;normal;value;38946;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9452;normal;value;152957;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1449;normal;value;;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9337;normal;value;67029;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9545;normal;value;191450;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9984;normal;value;981058521354606706;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P7305;normal;value;3872338;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P10031;normal;value;36;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P6385;normal;value;istoriya/AVGUST.html;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P2732;normal;value;45029;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P10242;normal;value;00620/eu_a_6206/a6206;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P8313;normal;value;Augustus;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P8069;normal;value;8;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P10553;normal;value;079309577;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P451;normal;value;Q112244204;;Salvia Titisenia;alleged mistress of Caesar Octavian;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P451;normal;value;Q94739642;;Sarmentus;catamite of Augustus;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9495;normal;value;person/FDACED7B-6536-4714-BCEE-DB772BB08EC5;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P7369;normal;value;000826257;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P10227;normal;value;vtls000274138;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P10565;normal;value;27405;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P10565;normal;value;172950;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9943;normal;value;person/777644705053;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P7502;normal;value;Augustus-AMMX;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1441;normal;value;Q2385;;Civilization V;2010 turn-based strategy video game;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1890;normal;value;000200332;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P11252;normal;value;138;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P11239;normal;value;0010000276;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1938;normal;value;53745;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P11491;normal;somevalue;;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P11491;normal;value;Q3538791;;Fabia;one of the 35 Roman voting tribes;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P3716;normal;value;Q1001045;;nobiles;nobles of ancient Rome;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P3716;normal;value;Q154668;;patricii;name given to members of the old-established upper class in ancient Rome;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1185;normal;value;86054;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P8238;normal;value;51597;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P8238;normal;value;51599;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P11249;normal;value;20728474;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P11496;normal;value;1140282266567903872;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P11686;normal;value;981058521354606706;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9081;normal;value;14668;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P11156;normal;value;52017;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9247;normal;value;361953;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1617;normal;value;ee9983db-1071-488f-839e-a8335ff6f84b;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P11835;normal;value;61;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1149;normal;value;DG279;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P12086;normal;value;Augustus_(keizer);;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P8603;normal;value;122;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P12385;normal;value;august;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P12458;normal;value;233335;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P3847;normal;value;person:augustus_emperor_of_rome_(63_b.c.-14_a.d);;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P12597;normal;value;26201;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P10832;normal;value;E39PCjvpK4HvBGd9W7DYDXj9jC;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P12187;normal;value;2HOJVMMCYBGGZBLAJPG2UMXHP4;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P12749;normal;value;Q80258;;Géza Alföldy;Hungaro-german historian of classical antiquity (1935-2011);Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P12780;normal;value;3853;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P8568;normal;value;augustus;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P12800;normal;value;en:Augustus;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P12800;normal;value;it:Augusto;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P12800;normal;value;fr:Auguste;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1299;normal;value;Q126192131;;Veiled head of emperor August;statue in Ancona, Italy;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1299;normal;value;Q126215102;;Bronze statue of Augustus in Sant'Apollinare in Classe;statue in Basilica of Sant'Apollinare in Classe, Ravenna, Italy;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1299;normal;value;Q126287912;;Statue of Augustus on Monte Solaro;statue in Anacapri, Italy;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1299;normal;value;Q126287795;;Statue of Augustus;statue in via dei Fori Imperiali, Rome, Italy;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1299;normal;value;Q125809610;;Portrait of the Emperor Augustus as Pontifex Maximus;statue in Museo Archeologico Nazionale, Venice, Venice, Italy (50-25 BC ca.);Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P1299;normal;value;Q124102335;;Cleopatra showing Octavius the bust of Julius Caesar;painting by Pompeo Batoni;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P460;normal;value;Q129571493;;Octavian;future emperor Augustus depicted on coins;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9371;normal;value;167886788;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P13030;normal;value;person/413;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P12502;normal;value;15455;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P13049;normal;value;118505122;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P9171;normal;value;40869;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
Q1405;P8713;normal;value;Augustus;;;;Augustus;first emperor of the Roman Empire and founder of the Julio-Claudian dynasty
